-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51418000 -0.55716000 0.01193000 -2.72898000 0.97200000 0.93424000 -2.73004000 1.01592000 -0.83045000 -0.22902000 0.26919000 0.01897000 -1.53851000 -1.19180000 -0.88228000 -1.52851000 -1.22423000 0.88254000 1.00605000 -0.63048000 -0.00396000 -0.20522000 0.90488000 0.91241000 -0.21538000 0.93525000 -0.85244000 2.29095000 0.19694000 0.00213000 0.98177000 -1.26649000 -0.89719000 0.99231000 -1.29611000 0.86772000 3.52778000 -0.70102000 -0.01522000 2.31245000 0.83574000 0.89344000 2.30522000 0.86009000 -0.87146000 4.81232000 0.12773000 -0.00551000 3.50721000 -1.33825000 -0.90767000 3.51180000 -1.36551000 0.85729000 6.05015000 -0.76774000 -0.01906000 4.83044000 0.76689000 0.88569000 4.82828000 0.79100000 -0.87900000 7.32916000 0.05357000 -0.00748000 7.38462000 0.70495000 -0.88553000 8.20282000 -0.60542000 -0.01709000 7.38495000 0.67940000 0.88894000 6.03920000 -1.40509000 -0.91086000 6.03994000 -1.43064000 0.85399000 -5.24041000 1.09571000 -0.82918000 -5.26109000 1.03698000 0.93508000 -6.55070000 -0.41332000 -0.01284000 -6.55263000 -1.03857000 -0.91403000 -7.78994000 0.48071000 -0.00747000 -6.58128000 -1.09007000 0.84991000 -7.75491000 1.16462000 -0.86427000 -7.79602000 1.09734000 0.89945000 -9.06707000 -0.35551000 -0.07041000 -9.05638000 -0.97370000 -0.97643000 -10.31318000 0.52912000 -0.06945000 -9.10100000 -1.03934000 0.78660000 -10.27876000 1.21562000 -0.92418000 -10.32889000 1.14310000 0.83914000 -11.58354000 -0.31752000 -0.14119000 -11.56451000 -0.93063000 -1.05051000 -12.83790000 0.55568000 -0.13891000 -11.61409000 -1.00631000 0.71196000 -12.80733000 1.24667000 -0.99014000 -12.86075000 1.16514000 0.77261000 -14.10197000 -0.30077000 -0.21736000 -14.07671000 -0.90913000 -1.12974000 -15.36189000 0.56302000 -0.21271000 -14.12892000 -0.99429000 0.63208000 -15.34019000 1.25888000 -1.05943000 -15.39718000 1.16549000 0.70237000 -16.61745000 -0.28973000 -0.29878000 -16.62738000 -0.88043000 -1.22041000 -17.50857000 0.34542000 -0.29234000 -16.68336000 -0.97726000 0.55056000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 1.03492000 -1.50388000 -1.23092000 1.00958000 -1.26861000 0.91579000 1.91159000 -0.01343000 0.06327000 2.26953000 -2.40484000 -1.25019000 1.03114000 -0.86566000 -2.12290000 0.12860000 -2.12044000 -1.27058000 2.29721000 -3.27730000 -2.50519000 2.27340000 -3.04267000 -0.35794000 3.17548000 -1.78777000 -1.21078000 2.32595000 -2.42480000 -3.77274000 1.41451000 -3.92825000 -2.51964000 3.17893000 -3.92930000 -2.48006000 3.55310000 -1.52858000 -3.81083000 3.56678000 -0.84620000 -2.95495000 3.55507000 -0.92737000 -4.72526000 4.47267000 -2.12218000 -3.79199000 1.42425000 -1.80358000 -3.82448000 2.32535000 -3.07236000 -4.65728000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.56481000 -1.04558000 -0.88618000 -7.79026000 0.47973000 0.02633000 -6.56948000 -1.08460000 0.87831000 -7.77389000 1.14831000 -0.84304000 -7.77740000 1.11239000 0.92207000 -9.06793000 -0.35776000 0.00547000 -9.07747000 -0.98992000 -0.89087000 -10.31429000 0.52638000 0.02113000 -9.08187000 -1.02824000 0.87352000 -10.30286000 1.19531000 -0.84803000 -10.30662000 1.15877000 0.91711000 -11.58542000 -0.32187000 0.00006000 -12.46399000 0.33468000 -0.01337000 -11.65832000 -1.24956000 1.21249000 -11.61366000 -0.91777000 -0.92045000 -10.80486000 -1.93838000 1.20119000 -12.56794000 -1.85960000 1.15532000 -11.65595000 -0.44970000 2.51546000 -11.68356000 -1.13851000 3.36866000 -12.84835000 0.50244000 2.58739000 -10.72351000 0.12280000 2.59318000 -12.80172000 1.22166000 1.76145000 -12.81115000 1.07627000 3.52062000 -14.16515000 -0.25399000 2.51756000 -14.24677000 -0.81260000 1.57963000 -15.00664000 0.44347000 2.57230000 -14.25516000 -0.96179000 3.34782000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 1.03492000 -1.50388000 -1.23092000 1.00958000 -1.26861000 0.91579000 1.91159000 -0.01343000 0.06327000 2.26953000 -2.40484000 -1.25019000 1.03114000 -0.86566000 -2.12290000 0.12860000 -2.12044000 -1.27058000 2.29721000 -3.27730000 -2.50519000 2.27340000 -3.04267000 -0.35794000 3.17548000 -1.78777000 -1.21078000 2.32595000 -2.42480000 -3.77274000 1.41451000 -3.92825000 -2.51964000 3.17893000 -3.92930000 -2.48006000 3.55310000 -1.52858000 -3.81083000 3.56678000 -0.84620000 -2.95495000 3.55507000 -0.92737000 -4.72526000 4.47267000 -2.12218000 -3.79199000 1.42425000 -1.80358000 -3.82448000 2.32535000 -3.07236000 -4.65728000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.56481000 -1.04558000 -0.88618000 -7.79026000 0.47973000 0.02633000 -6.56948000 -1.08460000 0.87831000 -7.77389000 1.14831000 -0.84304000 -7.77740000 1.11239000 0.92207000 -9.06793000 -0.35776000 0.00547000 -9.10515000 -0.99227000 0.89943000 -9.14095000 -1.23209000 -1.24576000 -9.94175000 0.30427000 0.04288000 -8.26909000 -1.89656000 -1.28275000 -9.10443000 -0.59913000 -2.14062000 -10.42246000 -2.06480000 -1.25563000 -10.45689000 -2.69511000 -0.35861000 -10.50780000 -2.94430000 -2.50266000 -11.29312000 -1.39877000 -1.21575000 -10.52112000 -2.31232000 -3.39900000 -11.44739000 -3.50987000 -2.49088000 -9.32568000 -3.91133000 -2.57319000 -9.39751000 -4.51219000 -3.48806000 -9.28680000 -4.83407000 -1.35639000 -8.38942000 -3.34296000 -2.63327000 -9.17057000 -4.24083000 -0.44196000 -8.42019000 -5.50202000 -1.42290000 -10.55396000 -5.66759000 -1.25362000 -11.43656000 -5.02784000 -1.15284000 -10.50711000 -6.32274000 -0.37832000 -10.68383000 -6.29461000 -2.14154000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 2.29103000 0.19598000 0.04500000 0.98942000 -1.26227000 -0.87354000 0.98466000 -1.30144000 0.89121000 3.52782000 -0.70204000 0.02794000 2.30678000 0.82700000 0.94195000 2.31111000 0.86669000 -0.82268000 3.55907000 -1.57547000 -1.22630000 3.53216000 -1.33912000 0.92073000 4.43224000 -0.08277000 0.06791000 3.58728000 -0.72395000 -2.49452000 2.67796000 -2.22855000 -1.24125000 4.44232000 -2.22534000 -1.19958000 4.81232000 0.17518000 -2.53190000 4.82335000 0.85829000 -1.67657000 4.81394000 0.77563000 -3.44682000 5.73329000 -0.41621000 -2.51148000 2.68416000 -0.10494000 -2.54784000 3.58928000 -1.37224000 -3.37853000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.59157000 -1.04889000 0.90393000 -6.62662000 -1.28674000 -1.24157000 -7.42134000 0.25247000 0.04783000 -5.75813000 -1.95568000 -1.27782000 -6.58539000 -0.65326000 -2.13588000 -7.91160000 -2.11313000 -1.25446000 -8.77915000 -1.44202000 -1.26507000 -7.99332000 -3.03557000 -0.03882000 -7.95468000 -2.71095000 -2.17316000 -7.95323000 -2.43862000 0.88046000 -7.12683000 -3.70774000 -0.02700000 -9.28209000 -3.85671000 -0.06250000 -10.14656000 -3.18170000 -0.07628000 -9.37618000 -4.78404000 1.14874000 -9.32174000 -4.45082000 -0.98375000 -8.53747000 -5.49075000 1.13771000 -10.29843000 -5.37463000 1.08969000 -9.35857000 -3.98591000 2.45266000 -9.40185000 -4.67497000 3.30501000 -10.53065000 -3.00884000 2.52419000 -8.41433000 -3.43336000 2.53223000 -10.46774000 -2.28981000 1.69916000 -10.48252000 -2.43700000 3.45814000 -11.86307000 -3.73715000 2.45180000 -11.95527000 -4.29282000 1.51310000 -12.68968000 -3.02210000 2.50628000 -11.96911000 -4.44384000 3.28111000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 -0.15235000 1.13949000 1.29387000 -0.18547000 0.90388000 -0.85267000 0.63908000 -0.40085000 0.00379000 -0.17586000 0.28518000 2.56085000 -0.99537000 1.84100000 1.30698000 0.76643000 1.73811000 1.27011000 -0.09930000 1.15414000 3.81601000 0.66727000 -0.41617000 2.54683000 -1.09446000 -0.31381000 2.58327000 -0.12289000 0.29846000 5.08259000 -0.94222000 1.85574000 3.82965000 0.81957000 1.75267000 3.79318000 1.05662000 -0.67199000 5.11829000 -1.06347000 -0.26394000 5.12855000 -0.09170000 0.94832000 5.96569000 2.38441000 0.06740000 5.08975000 2.47940000 0.66740000 4.17908000 3.21522000 -0.64443000 5.11630000 2.48020000 0.73439000 5.95247000 1.00486000 -1.35303000 4.26087000 1.00606000 -1.28656000 6.02466000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.59157000 -1.04889000 0.90393000 -6.62662000 -1.28674000 -1.24157000 -7.42134000 0.25247000 0.04783000 -5.75813000 -1.95568000 -1.27782000 -6.58539000 -0.65326000 -2.13588000 -7.91160000 -2.11313000 -1.25446000 -7.95037000 -2.74485000 -0.35860000 -7.99778000 -2.99020000 -2.50294000 -8.77946000 -1.44342000 -1.21502000 -7.13191000 -3.66233000 -2.54195000 -7.95974000 -2.36002000 -3.39970000 -9.28652000 -3.81174000 -2.50483000 -9.32244000 -4.43929000 -1.60593000 -9.38505000 -4.69386000 -3.74904000 -10.15117000 -3.13805000 -2.46295000 -9.39686000 -4.06425000 -4.64706000 -10.32945000 -5.25121000 -3.73154000 -8.21171000 -5.67134000 -3.82212000 -8.29282000 -6.27405000 -4.73500000 -8.17543000 -6.59106000 -2.60296000 -7.27081000 -5.11131000 -3.88792000 -8.04999000 -5.99637000 -1.69069000 -7.31497000 -7.26671000 -2.67145000 -9.44932000 -7.41324000 -2.49227000 -10.32587000 -6.76555000 -2.38936000 -9.40428000 -8.06638000 -1.61539000 -9.58858000 -8.04152000 -3.37787000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 1.02882000 -1.55916000 1.23731000 1.91199000 -0.01287000 0.01528000 1.01345000 -1.22794000 -0.89693000 2.26342000 -2.46022000 1.22232000 0.12251000 -2.17682000 1.24472000 1.02041000 -0.96152000 2.15703000 2.28499000 -3.38800000 2.43712000 3.16963000 -1.84242000 1.21445000 2.27117000 -3.05777000 0.30257000 1.05282000 -4.29084000 2.46736000 2.32530000 -2.78978000 3.35560000 3.19220000 -4.00407000 2.41288000 0.97423000 -5.16396000 1.22557000 0.91192000 -4.55242000 0.31977000 0.08632000 -5.80236000 1.26672000 1.85423000 -5.80999000 1.14437000 0.14509000 -3.68020000 2.53659000 1.08200000 -4.93126000 3.35661000 -5.27582000 1.01540000 0.94967000 -6.17447000 -0.20210000 0.04049000 -5.28917000 1.34090000 -1.18442000 -4.38259000 1.95826000 -1.19125000 -6.52261000 2.24287000 -1.17417000 -5.27890000 0.74174000 -2.10320000 -6.53172000 2.84465000 -0.25720000 -7.42998000 1.62692000 -1.16669000 -6.53559000 3.16440000 -2.39274000 -6.57335000 2.56137000 -3.30820000 -5.30120000 4.06478000 -2.42387000 -7.44141000 3.78284000 -2.37596000 -4.39482000 3.44742000 -2.44356000 -5.26222000 4.66892000 -1.50941000 -5.32514000 4.98158000 -3.64643000 -5.36611000 4.37449000 -4.55906000 -4.09522000 5.88786000 -3.68946000 -6.23354000 5.59611000 -3.62649000 -4.07872000 6.52902000 -2.79972000 -4.15437000 6.54778000 -4.56344000 -2.80909000 5.06361000 -3.75286000 -1.94246000 5.73601000 -3.75753000 -2.77582000 4.17694000 -4.99635000 -2.72827000 4.43952000 -2.85441000 -3.61552000 3.47261000 -4.97481000 -1.85410000 3.58370000 -5.00636000 -2.85112000 5.00553000 -6.26866000 -3.77856000 5.58609000 -6.30374000 -2.82419000 4.35423000 -7.14766000 -2.00803000 5.70074000 -6.33420000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 2.29103000 0.19598000 0.04500000 0.98942000 -1.26227000 -0.87354000 0.98466000 -1.30144000 0.89121000 2.36781000 1.06679000 1.29886000 2.33398000 0.83169000 -0.84774000 3.15944000 -0.47305000 0.00770000 3.65350000 1.89356000 1.31938000 2.32438000 0.43098000 2.19151000 1.49935000 1.73574000 1.33550000 3.73707000 2.81911000 0.10667000 4.52139000 1.22295000 1.33079000 3.69304000 2.48862000 2.23997000 2.56848000 3.79044000 0.06855000 1.61556000 3.25499000 0.00878000 2.64703000 4.44369000 -0.80594000 2.55324000 4.42054000 0.96359000 3.74281000 2.22587000 -0.81511000 4.67531000 3.38541000 0.13423000 -6.17408000 -0.20181000 -0.00630000 -5.27327000 1.05223000 -0.86211000 -5.29522000 1.28864000 1.28467000 -5.29100000 0.65015000 2.17652000 -6.52869000 2.19037000 1.30655000 -4.38831000 1.90445000 1.32396000 -7.43596000 1.57503000 1.27060000 -6.53463000 2.82901000 0.41499000 -6.54774000 3.05952000 2.56293000 -7.45317000 3.67866000 2.56687000 -5.31361000 3.95764000 2.63818000 -6.59093000 2.41879000 3.45223000 -5.27092000 4.60085000 1.75077000 -4.40732000 3.34008000 2.63493000 -5.34363000 4.82190000 3.89831000 -6.25200000 5.43673000 3.89950000 -4.11403000 5.72542000 3.98566000 -5.38915000 4.17706000 4.78450000 -3.20727000 5.11012000 4.03222000 -4.15428000 6.31382000 4.91033000 -4.03694000 6.66396000 2.78120000 -3.13427000 7.28270000 2.85561000 -5.26860000 7.56353000 2.69556000 -3.94843000 6.07373000 1.86085000 -6.17009000 6.95133000 2.57659000 -5.19658000 8.21088000 1.81389000 -5.41096000 8.42624000 3.93914000 -5.51806000 7.80686000 4.83543000 -6.29643000 9.06426000 3.85889000 -4.53684000 9.07208000 4.07039000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 -0.14732000 1.19330000 -1.17360000 0.63906000 -0.40156000 0.05206000 -0.18979000 0.86485000 0.96032000 1.13895000 2.01834000 -1.15263000 -1.01501000 1.86408000 -1.18460000 -0.18761000 0.59698000 -2.09331000 1.22281000 2.94399000 -2.36611000 2.00609000 1.34685000 -1.14138000 1.17886000 2.61354000 -0.23216000 2.50981000 3.76867000 -2.34395000 0.35537000 3.61509000 -2.37746000 1.18311000 2.34826000 -3.28622000 3.74496000 2.86956000 -2.36086000 2.52642000 4.39968000 -1.44694000 2.53116000 4.43976000 -3.21133000 3.78031000 1.99884000 -3.60631000 2.90016000 1.34983000 -3.65590000 4.67141000 1.36360000 -3.59945000 3.80672000 2.61216000 -4.51267000 3.75083000 2.22779000 -1.47218000 4.65278000 3.48298000 -2.32443000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.59157000 -1.04889000 0.90393000 -6.62662000 -1.28674000 -1.24157000 -7.42134000 0.25247000 0.04783000 -5.75813000 -1.95568000 -1.27782000 -6.58539000 -0.65326000 -2.13588000 -7.91160000 -2.11313000 -1.25446000 -8.77915000 -1.44202000 -1.26507000 -7.99332000 -3.03557000 -0.03882000 -7.95468000 -2.71095000 -2.17316000 -7.95323000 -2.43862000 0.88046000 -7.12683000 -3.70774000 -0.02700000 -9.28209000 -3.85671000 -0.06250000 -10.14656000 -3.18170000 -0.07628000 -9.37618000 -4.78404000 1.14874000 -9.32174000 -4.45082000 -0.98375000 -8.53747000 -5.49075000 1.13771000 -10.29843000 -5.37463000 1.08969000 -9.35857000 -3.98591000 2.45266000 -9.40185000 -4.67497000 3.30501000 -10.53065000 -3.00884000 2.52419000 -8.41433000 -3.43336000 2.53223000 -10.46774000 -2.28981000 1.69916000 -10.48252000 -2.43700000 3.45814000 -11.86307000 -3.73715000 2.45180000 -11.95527000 -4.29282000 1.51310000 -12.68968000 -3.02210000 2.50628000 -11.96911000 -4.44384000 3.28111000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -2.67424000 1.21418000 1.28913000 -2.70406000 0.97801000 -0.85751000 -1.88011000 -0.32599000 0.00082000 -1.38955000 2.04102000 1.31032000 -2.71756000 0.57889000 2.18216000 -3.54346000 1.88226000 1.32492000 -1.31385000 2.91161000 2.56398000 -1.34615000 2.67638000 0.41739000 -0.52107000 1.37200000 1.27386000 -0.02907000 3.73900000 2.58378000 -1.35638000 2.27598000 3.45680000 -2.18296000 3.57972000 2.60070000 0.05234000 4.66426000 1.36985000 0.83930000 3.06909000 2.59477000 0.01035000 4.33468000 3.50397000 1.33785000 5.49129000 1.39082000 -0.81632000 5.33379000 1.35875000 0.01314000 4.06806000 0.45002000 2.57462000 4.59442000 1.37352000 1.35389000 6.12273000 2.28755000 1.35744000 6.16204000 0.52313000 2.61076000 3.72322000 0.12843000 1.73176000 3.07259000 0.07968000 3.50302000 3.08961000 0.13500000 2.63548000 4.33619000 -0.77822000 2.58223000 3.95305000 2.26247000 3.48135000 5.20951000 1.40910000 -5.24884000 1.08429000 -0.83832000 -5.25254000 1.04887000 0.92668000 -6.55087000 -0.41397000 0.01045000 -6.59157000 -1.04889000 0.90393000 -6.62662000 -1.28674000 -1.24157000 -7.42134000 0.25247000 0.04783000 -5.75813000 -1.95568000 -1.27782000 -6.58539000 -0.65326000 -2.13588000 -7.91160000 -2.11313000 -1.25446000 -7.95037000 -2.74485000 -0.35860000 -7.99778000 -2.99020000 -2.50294000 -8.77946000 -1.44342000 -1.21502000 -7.13191000 -3.66233000 -2.54195000 -7.95974000 -2.36002000 -3.39970000 -9.28652000 -3.81174000 -2.50483000 -9.32244000 -4.43929000 -1.60593000 -9.38505000 -4.69386000 -3.74904000 -10.15117000 -3.13805000 -2.46295000 -9.39686000 -4.06425000 -4.64706000 -10.32945000 -5.25121000 -3.73154000 -8.21171000 -5.67134000 -3.82212000 -8.29282000 -6.27405000 -4.73500000 -8.17543000 -6.59106000 -2.60296000 -7.27081000 -5.11131000 -3.88792000 -8.04999000 -5.99637000 -1.69069000 -7.31497000 -7.26671000 -2.67145000 -9.44932000 -7.41324000 -2.49227000 -10.32587000 -6.76555000 -2.38936000 -9.40428000 -8.06638000 -1.61539000 -9.58858000 -8.04152000 -3.37787000
-4.03312000 -0.48317000 0.01516000 -2.74846000 0.34328000 0.03580000 -4.05438000 -1.15353000 0.88313000 -4.04922000 -1.11468000 -0.88148000 -5.26849000 0.41592000 0.03116000 -1.51419000 -0.55734000 0.01976000 -2.73160000 0.97615000 0.93138000 -2.72741000 1.01191000 -0.83349000 -0.22898000 0.26871000 0.04040000 -1.53095000 -1.18922000 -0.87657000 -1.53612000 -1.22709000 0.88816000 1.00608000 -0.63111000 0.02330000 -0.21207000 0.90057000 0.93670000 -0.20841000 0.93848000 -0.82803000 1.03492000 -1.50388000 -1.23092000 1.00958000 -1.26861000 0.91579000 1.91159000 -0.01343000 0.06327000 2.26953000 -2.40484000 -1.25019000 1.03114000 -0.86566000 -2.12290000 0.12860000 -2.12044000 -1.27058000 2.29721000 -3.27730000 -2.50519000 2.27340000 -3.04267000 -0.35794000 3.17548000 -1.78777000 -1.21078000 2.32595000 -2.42480000 -3.77274000 1.41451000 -3.92825000 -2.51964000 3.17893000 -3.92930000 -2.48006000 3.55310000 -1.52858000 -3.81083000 3.56678000 -0.84620000 -2.95495000 3.55507000 -0.92737000 -4.72526000 4.47267000 -2.12218000 -3.79199000 1.42425000 -1.80358000 -3.82448000 2.32535000 -3.07236000 -4.65728000 -6.17408000 -0.20181000 -0.00630000 -5.27327000 1.05223000 -0.86211000 -5.29522000 1.28864000 1.28467000 -5.29100000 0.65015000 2.17652000 -6.52869000 2.19037000 1.30655000 -4.38831000 1.90445000 1.32396000 -6.53224000 2.78803000 2.22626000 -7.43592000 1.57425000 1.31685000 -6.54929000 3.11736000 0.09224000 -5.64049000 3.73150000 0.08423000 -7.77932000 4.02414000 0.10399000 -6.54255000 2.51882000 -0.82697000 -7.78561000 4.62524000 1.02142000 -8.68900000 3.41161000 0.11143000 -7.78911000 4.94637000 -1.11468000 -6.87731000 5.55605000 -1.12026000 -9.01502000 5.85908000 -1.11493000 -7.77996000 4.34356000 -2.03107000 -9.92696000 5.25114000 -1.15710000 -9.00431000 6.48997000 -2.01198000 -9.04227000 6.74049000 0.13403000 -9.94289000 7.36651000 0.12151000 -7.80234000 7.62893000 0.21664000 -9.10137000 6.10821000 1.02844000 -6.90124000 7.00735000 0.27399000 -7.83813000 8.23458000 1.12960000 -7.69929000 8.54827000 -0.98968000 -7.62879000 7.97107000 -1.91720000 -6.80727000 9.17742000 -0.91205000 -8.57326000 9.20388000 -1.05872000
